# Constructed from biom file
#OTU ID	021715M_2	021715M_5	021715M_6	022214M_7	022214M_8	022214M_9	033114M_0	033114M_4	033114M_5	042014M_3	042014M_6	042014M_7	050213M_3	050213M_4	050213M_7	052014M_2	052014M_3	052014M_4	061914M_1	061914M_2	061914M_3	071513M_1	071513M_7	071513M_9	071514M_17	071514M_18	071514M_5	081714M_2	081714M_7	081714M_8	090413M_1	090413M_2	090413M_3	091714M_11	091714M_12	091714M_4	101914M_14	101914M_16	101914M_3	102313M_13	102313M_2	102313M_3	111914M_10	111914M_11	111914M_2	taxonomy
d56d72f666a054649a64d2c68d4bb608	4.3415	4.3415	4.3415	4.3415	4.5529	4.5864	4.4617	4.4094	4.694	4.4138	4.3415	4.3415	4.4223	4.3415	4.3415	4.3415	4.3415	4.5144	4.3415	4.4835	4.542	4.4535	4.3415	4.3415	4.4306	4.6926	4.3415	4.3415	4.3415	4.3415	4.3415	4.3415	4.3415	4.3415	4.3415	4.3415	4.8674	4.3415	4.3415	4.3415	4.3415	4.3415	4.4816	4.3415	4.3415	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
510709b50766697544d0644bc1c4d31b	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	3.9895	4.2411	3.8608	3.8352	3.8352	3.8692	3.8352	3.8352	3.8352	3.8352	3.8352	3.8352	4.3375	3.8352	4.1453	3.8352	3.8352	3.8352	3.8352	3.872	4.1363	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter alimentarius
84fd4a91d7fe8a15a256e86d0adbaadd	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	3.3967	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatirosa; s__uncultured bacterium
c03c08e967f276489a6ce9fd42f4e44a	3.9272	3.9272	3.9272	3.9272	3.9272	3.9272	3.9272	3.9272	3.9272	4.034	3.9272	3.9272	3.9272	3.9272	4.0584	3.9272	3.9272	3.9766	3.9272	3.9272	3.9584	3.9971	3.9272	3.9272	3.9272	3.9272	4.1539	3.9272	3.9272	3.9272	3.9272	3.9272	3.9272	5.0546	3.9272	3.9272	3.9272	3.9272	4.0874	4.069	3.9272	3.9272	3.9272	3.9272	3.9272	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium
45e4cac4024243d7ba5d0cd92f3740fe	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.7347	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.821	3.6746	3.6746	3.7094	3.7396	3.6746	4.2177	3.6746	3.6746	3.6746	3.6746	3.6746	3.6746	3.7517	3.6746	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
8f1085ea513ff517cbabc036a949a524	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3015	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3188	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	3.3016	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
e03496f2ab0b3581f3ca24ddbd1d1540	3.8699	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.8086	4.77	3.7777	3.8912	4.8323	3.7777	3.8478	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.8186	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.7777	3.8971	3.8285	3.7777	3.7777	3.7777	3.7777	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
56d221a4a9e03970cf0054600ebee61c	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	4.2135	3.9317	3.9317	4.0283	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9846	3.9317	3.9694	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	3.9317	4.034	4.0642	3.9317	3.9317	3.9317	3.9317	3.9317	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
e9bb887d2d512de3f1c6cbf917b202e6	3.9353	3.9353	3.9353	3.9353	4.4249	4.1899	4.0357	3.9353	3.9353	3.9641	3.9353	3.9353	4.0441	3.9353	3.9353	4.0636	4.0581	3.9353	3.9353	3.9353	3.9353	4.0213	3.9353	4.3726	4.1802	3.9353	3.9353	3.9353	3.9353	3.9546	3.9353	3.9353	3.9353	3.9546	3.9353	3.9353	3.9353	4.1589	3.9353	3.9353	3.9353	3.9353	3.9353	3.9353	3.9353	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus
fd91513114764bb882c1151bf60cefb7	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	3.2099	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alishewanella
2ac104b69a19143d968f0cfdc56afcba	4.1088	4.074	4.074	4.074	4.074	4.074	4.074	4.1172	4.074	4.074	4.074	4.074	4.1227	4.074	4.074	4.1553	4.074	4.074	4.074	4.2066	4.074	4.074	4.074	4.1814	4.074	4.074	4.074	4.074	4.2685	4.0945	4.1526	4.3612	4.2239	4.1031	4.074	4.3951	4.074	4.074	4.074	4.074	4.1172	4.074	4.074	4.074	4.074	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria
5501e198ea994a5e8a68716bb0373e19	4.6074	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8879	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	4.2094	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	3.8845	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
f369f913ed569b65d8c13a6a45b0654a	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	3.1549	k__Bacteria; p__Armatimonadetes; c__uncultured; o__uncultured bacterium; f__uncultured bacterium; g__uncultured bacterium; s__uncultured bacterium
a14eeddb572c491511a687041013fb18	3.8591	3.8591	3.8591	3.8591	4.0072	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	4.1506	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	3.8591	4.0043	3.8591	3.8797	3.8591	3.8591	3.8591	3.8591	4.6277	3.8591	3.8591	3.8591	3.8591	3.8591	3.9839	3.8591	3.8591	3.8591	3.8591	3.8591	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae
f6c359a71807d95d44d0a14eeb6a7b42	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	3.1131	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae
bc448bf7d57ca826a792d162b9ce07b1	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.5226	3.2528	3.2528	3.2528	3.2528	3.3723	3.2528	3.2528	3.2528	3.2528	3.2528	3.2949	3.3233	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2814	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	3.2528	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium
a3fbb2500f86bf0c26b55d58d0eb6b39	3.8268	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	4.3041	3.7758	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	4.1222	3.6823	3.7323	3.6823	3.6823	4.0185	3.6823	3.6823	3.6823	3.7897	3.6823	3.6823	3.6823	3.6823	3.6823	3.6823	3.7286	3.6823	3.6823	3.6823	3.6823	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
1b714a7d829ba319ee68b7884300d2c8	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	3.0814	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured
be167ab3798d16a8412171d516f78711	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.7799	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	3.3966	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae
cf1b5f18c16f12600ef2fc51925ab97a	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.046	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0408	3.0104	3.0538	3.0104	3.0104	3.0104	3.0104	3.0355	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	3.0104	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter
3a9f8bf513184936bca7b189bcbe9ac2	3.5232	3.684	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	4.5453	3.5232	3.5232	3.5232	3.6429	3.5232	3.6078	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	4.5029	3.7696	3.5232	3.5232	3.5232	3.5232	3.5232	3.5232	4.0357	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
d17445a7732f68ad2203f2c6ab9699b2	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.9305	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.8051	3.8415	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.8765	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.6596	3.8384	3.6596	3.6596	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
bfa2e073b4c44b518a29fde3257e139e	3.0894	3.0894	3.0894	3.0894	3.0894	3.388	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.1986	3.0894	3.0894	3.0894	3.0894	3.0894	3.1227	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.2411	3.0894	3.0894	3.1353	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	3.0894	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XI; g__Finegoldia; s__uncultured bacterium
4fea3aa6746f9a9c56cd705ca369669d	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.4631	3.3659	3.3659	3.3659	3.3659	4.2455	3.3659	3.4493	3.4112	3.3659	3.3659	3.3659	3.3659	3.9497	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.3964	3.3659	3.3659	3.3659	3.3659	3.3659	3.3659	3.44	3.3659	3.3659	3.3659	3.3659	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus
ee7bb4fb4177a698f79fa764beeeba7d	3.0089	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	3.3969	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	2.9072	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
94e0267e48fd19368fc8f47cc558b6df	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	2.746	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae
d098b32d07cf6993cb112f88bac7cfe6	3.4515	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.5922	3.3569	3.4561	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	3.3569	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae
48425c372be495d5a54228754c74385b	2.8529	2.8529	2.8529	2.8529	2.8529	3.0663	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	3.0789	2.8529	2.8529	2.8529	3.1269	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	2.8529	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
76fa6ed63799c5172c22ebbd7231b5a0	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	2.7085	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Aquabacterium
374ed8fb43d41cc9dc226dc2645d2b67	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	2.6754	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Chloroplast
5088bc781dbbd7ec6d9a200e249f4e26	3.0328	3.0328	3.0328	3.0328	3.0328	3.0328	3.2174	3.0328	3.6338	3.0328	3.0328	3.0328	3.0328	3.0328	3.0328	3.0328	3.1919	3.0328	3.0328	3.0328	3.0328	3.0896	3.0328	3.0328	3.0328	3.0328	3.0328	3.116	3.0328	3.0941	3.0328	3.1029	3.0328	3.137	3.0328	3.0328	3.5989	3.0328	3.0328	3.0328	3.103	3.0328	3.0328	3.255	3.0328	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
7ede82f080e3e9aee63439f4702b3af9	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	2.985	3.4253	2.985	2.985	2.985	2.985	2.985	2.985	2.985	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
39980e3daf70d1d80941ceaa8157bad7	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6661	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	2.6246	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
f0d561ab04a037b867f826624f22ec21	3.3515	3.3515	3.3515	3.3515	3.3515	3.3515	3.3515	3.4491	4.0623	3.3515	3.4635	3.4822	3.5139	3.3515	3.3515	3.3515	3.3515	3.3515	3.3515	3.3515	3.3515	3.3515	3.4196	3.3515	4.1923	3.3515	3.4394	3.4346	3.3515	3.3515	3.3515	3.4146	3.4096	3.389	3.4147	3.3515	3.3515	3.3515	3.3515	3.5004	3.4776	3.3515	3.3515	3.3515	3.3515	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
7e416995468993d7d9815a3dcb927e40	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	2.5793	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
1c695bdad066b50338e0c24fb973b505	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	2.9371	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium 1
f0ccc8cfcdd227286a2e5fa9a0029070	3.495	3.1736	3.1736	3.1736	3.3336	3.1736	3.1736	3.1736	3.1736	3.1736	3.3135	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	3.3135	3.1736	3.1736	3.1735	3.1736	3.1858	3.1736	3.1736	3.1736	3.1736	3.266	3.1736	3.2768	3.2928	3.1736	3.1736	4.3835	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	3.1736	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter
99349d10e948505f829edb7e40627577	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.9645	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	3.0476	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8703	2.8703	2.9241	2.8217	2.8217	2.8217	2.8217	2.8217	3.4205	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	2.8217	3.2558	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae
d2af803557f941fa05b308a7a368590d	3.3759	3.3759	3.3759	3.3759	4.0296	3.3759	3.6288	3.4824	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.6857	3.3759	3.5104	3.3759	3.3759	3.3759	3.5327	3.3759	3.3759	3.5328	3.5841	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.3759	3.5675	3.3759	3.3759	3.3759	3.3759	3.3759	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium
02aeeaff68e54ee58db5634632a71566	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	3.0092	2.6202	2.6202	2.6202	2.6202	2.6202	2.9273	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.7647	2.6202	2.6202	2.6202	2.6202	2.6402	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	2.6202	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Nostocales; f__Chroococcidiopsaceae; g__Chroococcidiopsis SAG 2023; s__uncultured bacterium
9f8c5a3004b9e9bc811278dd83418381	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.8402	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	2.5329	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
5ed2aa9acc7098943705ea8bffa4edc9	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	3.1241	2.7289	2.7289	2.7289	2.7289	2.8293	2.9665	2.7289	3.3224	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.8961	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	2.7289	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus
e3f6477355b3834d9b4c4e4ca6e8c9b1	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.2545	3.3115	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.3311	3.0738	3.2382	3.0738	3.1753	3.0738	3.0738	3.0738	3.0738	3.0738	3.1451	3.0738	3.0738	3.0738	3.0738	3.6205	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	3.0738	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera; s__Rheinheimera soli
f6ec2b5b465c061f8c0caaac1de8a79f	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.9211	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	3.1046	2.8288	2.8288	3.0333	2.8288	3.0866	3.1845	2.8288	2.8288	2.8741	2.8288	2.8288	2.8288	2.9211	2.931	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.8288	2.911	2.8288	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
d93c42a2460c1ee8ee8a29a1fcd40db6	3.058	3.5554	4.1122	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.1238	3.2826	3.4326	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.2297	3.6259	3.058	3.058	3.058	3.058	3.058	3.058	3.058	3.058	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter
